person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_per_year_employed,predicted_pd,risk_band,actual_default,recommendation
27,40000,RENT,10.0,DEBTCONSOLIDATION,10000,0.25,0,5,3636.3636363636365,0.12581966298453776,Low Risk,0,"Consider approval, subject to lender policy"
35,130000,RENT,17.0,EDUCATION,12000,0.09,0,6,7222.222222222223,0.04842757924460977,Low Risk,0,"Consider approval, subject to lender policy"
42,36000,RENT,0.0,MEDICAL,11000,0.31,1,16,36000.0,0.9711326878385883,Very High Risk,1,High-risk application; apply lender policy
36,32000,OWN,0.0,EDUCATION,1200,0.04,0,16,32000.0,0.025042904678073248,Low Risk,0,"Consider approval, subject to lender policy"
27,68000,RENT,0.0,DEBTCONSOLIDATION,10000,0.15,0,5,68000.0,0.1204174679558837,Low Risk,0,"Consider approval, subject to lender policy"
33,100000,MORTGAGE,1.0,HOMEIMPROVEMENT,25000,0.25,0,8,50000.0,0.1333721135670094,Low Risk,0,"Consider approval, subject to lender policy"
29,71000,RENT,1.0,DEBTCONSOLIDATION,12000,0.17,1,9,35500.0,0.3978872433894427,High Risk,0,Additional assessment required
27,53000,MORTGAGE,6.0,VENTURE,5000,0.09,0,7,7571.428571428572,0.03274637302927331,Low Risk,0,"Consider approval, subject to lender policy"
25,60000,RENT,9.0,EDUCATION,12000,0.2,0,2,6000.0,0.07552201630954575,Low Risk,0,"Consider approval, subject to lender policy"
27,15600,OWN,0.0,EDUCATION,6400,0.41,0,9,15600.0,0.9736453905477502,Very High Risk,1,High-risk application; apply lender policy
22,23000,RENT,2.0,EDUCATION,7750,0.34,1,4,7666.666666666667,0.9746281252411564,Very High Risk,1,High-risk application; apply lender policy
23,60036,RENT,7.0,MEDICAL,7200,0.12,0,4,7504.5,0.10466993328581395,Low Risk,0,"Consider approval, subject to lender policy"
22,64999,MORTGAGE,6.0,VENTURE,2500,0.04,0,2,9285.57142857143,0.029129904020408444,Low Risk,0,"Consider approval, subject to lender policy"
37,12360,RENT,3.0,EDUCATION,4000,0.32,0,13,3090.0,0.9869213517594121,Very High Risk,1,High-risk application; apply lender policy
22,120000,MORTGAGE,6.0,EDUCATION,8000,0.07,0,2,17142.85714285714,0.03423074506523218,Low Risk,0,"Consider approval, subject to lender policy"
22,47000,OWN,6.0,MEDICAL,3000,0.06,0,3,6714.285714285715,0.030376092593803413,Low Risk,0,"Consider approval, subject to lender policy"
26,200004,RENT,7.0,MEDICAL,2500,0.01,1,2,25000.5,0.19559085922788655,Medium Risk,0,Consider manual review
30,40000,RENT,13.0,EDUCATION,12000,0.3,0,8,2857.1428571428573,0.1152394608879656,Low Risk,0,"Consider approval, subject to lender policy"
26,45608,OWN,8.0,HOMEIMPROVEMENT,11000,0.24,0,2,5067.555555555556,0.01963433114885375,Low Risk,0,"Consider approval, subject to lender policy"
26,55000,RENT,10.0,PERSONAL,12000,0.22,0,3,5000.0,0.10977416927823375,Low Risk,0,"Consider approval, subject to lender policy"
33,49548,RENT,6.0,PERSONAL,2800,0.06,0,8,7078.285714285715,0.10160539199377179,Low Risk,0,"Consider approval, subject to lender policy"
35,80000,RENT,7.0,VENTURE,2000,0.03,1,9,10000.0,0.08135954685210081,Low Risk,0,"Consider approval, subject to lender policy"
24,72000,MORTGAGE,2.0,EDUCATION,1000,0.01,1,3,24000.0,0.13552341058734022,Low Risk,0,"Consider approval, subject to lender policy"
22,32400,MORTGAGE,6.0,VENTURE,4200,0.13,0,4,4628.571428571428,0.07324105123639467,Low Risk,0,"Consider approval, subject to lender policy"
28,24000,OWN,3.0,PERSONAL,8000,0.33,0,5,6000.0,0.036295556128512964,Low Risk,0,"Consider approval, subject to lender policy"
26,34400,RENT,5.0,MEDICAL,4200,0.12,0,3,5733.333333333333,0.2966829756163802,High Risk,0,Additional assessment required
36,78000,MORTGAGE,7.0,PERSONAL,15000,0.19,0,16,9750.0,0.0880760346528028,Low Risk,0,"Consider approval, subject to lender policy"
21,110000,RENT,0.0,EDUCATION,3500,0.03,1,3,110000.0,0.25926219063010275,High Risk,0,Additional assessment required
29,34500,OWN,7.0,VENTURE,20000,0.58,0,10,4312.5,0.04097475798064706,Low Risk,0,"Consider approval, subject to lender policy"
59,40000,MORTGAGE,5.0,PERSONAL,3600,0.09,0,24,6666.666666666667,0.07066682060399646,Low Risk,0,"Consider approval, subject to lender policy"
47,44004,RENT,2.0,PERSONAL,8000,0.18,0,15,14668.0,0.14436238100635354,Low Risk,1,"Consider approval, subject to lender policy"
28,69000,MORTGAGE,4.0,EDUCATION,30000,0.43,1,9,13800.0,0.22367213032961614,Medium Risk,1,Consider manual review
37,103000,RENT,1.0,EDUCATION,10000,0.1,1,12,51500.0,0.16882750718880143,Medium Risk,1,Consider manual review
25,110000,MORTGAGE,1.0,DEBTCONSOLIDATION,10000,0.09,0,3,55000.0,0.08717438518943585,Low Risk,0,"Consider approval, subject to lender policy"
27,175000,MORTGAGE,7.0,MEDICAL,15000,0.09,0,8,21875.0,0.09970942742632946,Low Risk,0,"Consider approval, subject to lender policy"
28,125000,RENT,1.0,DEBTCONSOLIDATION,4000,0.03,1,5,62500.0,0.30695720585151665,High Risk,0,Additional assessment required
27,44000,RENT,5.0,VENTURE,10000,0.23,1,7,7333.333333333333,0.2203938867904348,Medium Risk,1,Consider manual review
30,29120,RENT,0.0,DEBTCONSOLIDATION,5400,0.19,0,10,29120.0,0.25380981218489357,High Risk,0,Additional assessment required
23,54996,MORTGAGE,2.0,MEDICAL,1925,0.04,0,4,18332.0,0.1395644130532003,Low Risk,0,"Consider approval, subject to lender policy"
25,45000,RENT,2.0,EDUCATION,11250,0.25,0,4,15000.0,0.134145065667468,Low Risk,0,"Consider approval, subject to lender policy"
23,46272,RENT,7.0,DEBTCONSOLIDATION,16750,0.36,0,3,5784.0,0.9700698195046451,Very High Risk,1,High-risk application; apply lender policy
34,68000,MORTGAGE,1.0,EDUCATION,15000,0.22,0,5,34000.0,0.08416507473970739,Low Risk,0,"Consider approval, subject to lender policy"
27,200000,MORTGAGE,7.0,PERSONAL,15000,0.07,0,9,25000.0,0.046328340623911474,Low Risk,0,"Consider approval, subject to lender policy"
22,60000,RENT,0.0,VENTURE,25475,0.42,0,3,60000.0,0.9798612177124759,Very High Risk,1,High-risk application; apply lender policy
25,35412,OWN,3.0,PERSONAL,5000,0.14,0,4,8853.0,0.014643446081460546,Low Risk,0,"Consider approval, subject to lender policy"
25,66000,RENT,9.0,EDUCATION,25000,0.38,0,2,6600.0,0.9656019705569464,Very High Risk,1,High-risk application; apply lender policy
31,57240,MORTGAGE,1.0,EDUCATION,10000,0.17,0,6,28620.0,0.0873723860223889,Low Risk,0,"Consider approval, subject to lender policy"
22,50000,OWN,3.0,EDUCATION,5000,0.1,0,4,12500.0,0.012003977674868813,Low Risk,0,"Consider approval, subject to lender policy"
23,48000,RENT,7.0,DEBTCONSOLIDATION,3500,0.07,0,4,6000.0,0.13405817392583916,Low Risk,0,"Consider approval, subject to lender policy"
24,34000,MORTGAGE,0.0,DEBTCONSOLIDATION,10000,0.29,0,4,34000.0,0.3378955943718691,High Risk,0,Additional assessment required
22,12000,MORTGAGE,7.0,EDUCATION,1500,0.13,1,3,1500.0,0.19388094481614848,Medium Risk,0,Consider manual review
22,70000,MORTGAGE,7.0,EDUCATION,2000,0.03,0,3,8750.0,0.04773754588132248,Low Risk,0,"Consider approval, subject to lender policy"
25,108000,MORTGAGE,5.0,VENTURE,10000,0.09,0,3,18000.0,0.020161003040072796,Low Risk,0,"Consider approval, subject to lender policy"
34,110000,OWN,9.0,HOMEIMPROVEMENT,20000,0.18,0,9,11000.0,0.014313373756799653,Low Risk,0,"Consider approval, subject to lender policy"
25,110500,RENT,9.0,VENTURE,6400,0.06,0,3,11050.0,0.026490289381504474,Low Risk,0,"Consider approval, subject to lender policy"
27,85000,RENT,0.0,VENTURE,7200,0.08,0,10,85000.0,0.06602308632414548,Low Risk,0,"Consider approval, subject to lender policy"
25,30600,RENT,0.0,MEDICAL,14500,0.47,0,3,30600.0,0.9694498685428202,Very High Risk,1,High-risk application; apply lender policy
40,100010,MORTGAGE,11.0,PERSONAL,8000,0.08,0,17,8334.166666666666,0.04077925625785892,Low Risk,0,"Consider approval, subject to lender policy"
32,36000,OWN,0.0,MEDICAL,4900,0.14,0,10,36000.0,0.02628162231277245,Low Risk,0,"Consider approval, subject to lender policy"
22,46500,MORTGAGE,0.0,DEBTCONSOLIDATION,9500,0.2,0,4,46500.0,0.1368587534558369,Low Risk,1,"Consider approval, subject to lender policy"
30,93000,MORTGAGE,14.0,MEDICAL,22500,0.24,0,9,6200.0,0.21927992862866677,Medium Risk,0,Consider manual review
23,66000,RENT,1.0,VENTURE,20000,0.3,0,3,33000.0,0.22311135102756763,Medium Risk,1,Consider manual review
23,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,1000,0.03,0,4,30000.0,0.20763609534020247,Medium Risk,0,Consider manual review
33,21600,RENT,3.0,PERSONAL,10000,0.46,0,7,5400.0,0.9631335958025955,Very High Risk,1,High-risk application; apply lender policy
31,68000,OWN,1.0,VENTURE,8000,0.12,0,5,34000.0,0.009813327732690363,Low Risk,0,"Consider approval, subject to lender policy"
22,115200,RENT,0.0,DEBTCONSOLIDATION,7000,0.06,0,2,115200.0,0.09130473327760227,Low Risk,0,"Consider approval, subject to lender policy"
23,70000,RENT,2.0,EDUCATION,20500,0.29,1,3,23333.333333333332,0.45012168170350125,Very High Risk,0,High-risk application; apply lender policy
24,59000,RENT,1.0,EDUCATION,10000,0.17,0,4,29500.0,0.16408821929719594,Medium Risk,0,Consider manual review
35,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,15000,0.19,0,9,8888.888888888889,0.044899837263258045,Low Risk,0,"Consider approval, subject to lender policy"
26,111000,MORTGAGE,10.0,MEDICAL,5000,0.05,0,3,10090.90909090909,0.07171883156362609,Low Risk,0,"Consider approval, subject to lender policy"
24,64000,RENT,8.0,HOMEIMPROVEMENT,8000,0.13,0,2,7111.111111111111,0.11087587381249507,Low Risk,0,"Consider approval, subject to lender policy"
25,47052,RENT,5.0,EDUCATION,21250,0.45,0,2,7842.0,0.9565919253483135,Very High Risk,1,High-risk application; apply lender policy
23,96000,OTHER,3.0,EDUCATION,12000,0.13,1,2,24000.0,0.08454364010719624,Low Risk,0,"Consider approval, subject to lender policy"
39,40000,RENT,5.0,PERSONAL,6000,0.15,0,16,6666.666666666667,0.08673261559815734,Low Risk,0,"Consider approval, subject to lender policy"
22,76500,MORTGAGE,2.0,DEBTCONSOLIDATION,15000,0.2,1,4,25500.0,0.4265131452587074,High Risk,0,Additional assessment required
27,50000,MORTGAGE,0.0,DEBTCONSOLIDATION,4000,0.08,0,6,50000.0,0.09806017035636412,Low Risk,0,"Consider approval, subject to lender policy"
47,52000,RENT,3.0,PERSONAL,6000,0.12,0,16,13000.0,0.0914718119343335,Low Risk,0,"Consider approval, subject to lender policy"
26,47000,RENT,0.0,HOMEIMPROVEMENT,25000,0.53,1,2,47000.0,0.993605113404795,Very High Risk,1,High-risk application; apply lender policy
28,165000,RENT,3.0,DEBTCONSOLIDATION,35000,0.21,0,9,41250.0,0.20440699564184986,Medium Risk,0,Consider manual review
23,72000,MORTGAGE,7.0,EDUCATION,6400,0.09,0,2,9000.0,0.047588104214742924,Low Risk,0,"Consider approval, subject to lender policy"
33,108000,MORTGAGE,17.0,HOMEIMPROVEMENT,11500,0.11,0,7,6000.0,0.0432437214315923,Low Risk,0,"Consider approval, subject to lender policy"
33,102996,MORTGAGE,4.0,DEBTCONSOLIDATION,6000,0.06,0,8,20599.2,0.06921506120804465,Low Risk,0,"Consider approval, subject to lender policy"
33,49896,RENT,8.0,MEDICAL,7000,0.14,0,9,5544.0,0.14833963632576957,Low Risk,0,"Consider approval, subject to lender policy"
32,145000,MORTGAGE,1.0,DEBTCONSOLIDATION,20000,0.14,0,8,72500.0,0.12245417582431807,Low Risk,0,"Consider approval, subject to lender policy"
23,58200,MORTGAGE,2.0,PERSONAL,13000,0.22,0,3,19400.0,0.09596593045740053,Low Risk,0,"Consider approval, subject to lender policy"
26,220836,MORTGAGE,10.0,PERSONAL,9000,0.04,0,2,20076.0,0.04298679728650926,Low Risk,0,"Consider approval, subject to lender policy"
23,45000,MORTGAGE,1.0,MEDICAL,10000,0.22,0,2,22500.0,0.15963150820375266,Medium Risk,0,Consider manual review
22,90000,RENT,4.0,EDUCATION,5000,0.06,1,4,18000.0,0.09308063777856392,Low Risk,0,"Consider approval, subject to lender policy"
23,63000,MORTGAGE,7.0,EDUCATION,20000,0.32,0,2,7875.0,0.128441355688692,Low Risk,0,"Consider approval, subject to lender policy"
24,28800,RENT,5.0,PERSONAL,8000,0.28,0,3,4800.0,0.1784127694616945,Medium Risk,0,Consider manual review
25,250000,MORTGAGE,4.0,EDUCATION,10575,0.04,0,2,50000.0,0.03537151601133287,Low Risk,0,"Consider approval, subject to lender policy"
26,67000,MORTGAGE,10.0,HOMEIMPROVEMENT,10000,0.15,0,3,6090.909090909091,0.0679213741148053,Low Risk,0,"Consider approval, subject to lender policy"
21,30000,RENT,3.0,MEDICAL,14000,0.47,0,2,7500.0,0.9733363356400472,Very High Risk,1,High-risk application; apply lender policy
26,27983,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,0.21,0,3,3497.875,0.19120687705788816,Medium Risk,0,Consider manual review
39,84000,OWN,12.0,EDUCATION,9875,0.12,0,15,6461.538461538462,0.012470188932306442,Low Risk,0,"Consider approval, subject to lender policy"
36,72500,RENT,2.0,MEDICAL,10000,0.14,0,11,24166.666666666668,0.09689565948438074,Low Risk,0,"Consider approval, subject to lender policy"
29,60000,RENT,7.0,MEDICAL,12000,0.2,0,7,7500.0,0.1086344866321555,Low Risk,0,"Consider approval, subject to lender policy"
39,50760,RENT,4.0,EDUCATION,6725,0.13,0,11,10152.0,0.0850423603544757,Low Risk,0,"Consider approval, subject to lender policy"
24,48000,MORTGAGE,4.0,EDUCATION,5000,0.1,0,2,9600.0,0.07057960664197972,Low Risk,0,"Consider approval, subject to lender policy"
25,95000,RENT,4.0,EDUCATION,24000,0.25,0,2,19000.0,0.10375138585541002,Low Risk,0,"Consider approval, subject to lender policy"
27,390000,MORTGAGE,11.0,PERSONAL,10000,0.03,0,6,32500.0,0.03825743259376791,Low Risk,0,"Consider approval, subject to lender policy"
23,115000,OWN,7.0,EDUCATION,5000,0.04,0,4,14375.0,0.009961439777204505,Low Risk,0,"Consider approval, subject to lender policy"
24,57000,MORTGAGE,5.0,HOMEIMPROVEMENT,8000,0.14,0,4,9500.0,0.10178872010321825,Low Risk,0,"Consider approval, subject to lender policy"
30,75000,RENT,8.0,PERSONAL,5600,0.07,0,7,8333.333333333334,0.057776088436322814,Low Risk,0,"Consider approval, subject to lender policy"
29,148410,MORTGAGE,5.0,MEDICAL,11200,0.06,1,9,24735.0,0.24898952388237233,Medium Risk,1,Consider manual review
24,112689,MORTGAGE,6.0,PERSONAL,24000,0.21,0,4,16098.42857142857,0.08678352888702676,Low Risk,0,"Consider approval, subject to lender policy"
30,110000,RENT,9.0,HOMEIMPROVEMENT,16000,0.15,1,6,11000.0,0.19458735426218626,Medium Risk,0,Consider manual review
29,77000,MORTGAGE,3.0,PERSONAL,5000,0.06,0,7,19250.0,0.05744997420602953,Low Risk,0,"Consider approval, subject to lender policy"
24,56400,RENT,4.0,MEDICAL,8000,0.14,1,2,11280.0,0.37192221819649907,High Risk,1,Additional assessment required
25,76800,MORTGAGE,9.0,DEBTCONSOLIDATION,15000,0.2,0,2,7680.0,0.15357818512464447,Medium Risk,1,Consider manual review
25,44000,MORTGAGE,5.0,VENTURE,4000,0.09,0,4,7333.333333333333,0.04208509008175648,Low Risk,0,"Consider approval, subject to lender policy"
22,42000,RENT,0.0,VENTURE,16000,0.38,0,3,42000.0,0.9720811859595716,Very High Risk,1,High-risk application; apply lender policy
25,50000,RENT,6.0,VENTURE,8000,0.16,0,4,7142.857142857143,0.05319079279351006,Low Risk,0,"Consider approval, subject to lender policy"
24,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,10000,0.16,0,4,6400.0,0.1195203027787667,Low Risk,0,"Consider approval, subject to lender policy"
26,50004,OWN,2.0,HOMEIMPROVEMENT,11000,0.22,1,4,16668.0,0.04405478833500464,Low Risk,0,"Consider approval, subject to lender policy"
24,66000,RENT,3.0,EDUCATION,25000,0.38,0,2,16500.0,0.965126483561834,Very High Risk,1,High-risk application; apply lender policy
39,96500,RENT,4.0,DEBTCONSOLIDATION,14400,0.15,0,11,19300.0,0.07092320375964349,Low Risk,1,"Consider approval, subject to lender policy"
22,72000,RENT,6.0,MEDICAL,12000,0.17,1,3,10285.714285714286,0.2924758517736943,High Risk,0,Additional assessment required
26,37500,RENT,3.0,VENTURE,10000,0.27,1,2,9375.0,0.2623037373546111,High Risk,0,Additional assessment required
25,60000,RENT,2.0,HOMEIMPROVEMENT,10000,0.17,0,2,20000.0,0.1433566543896772,Low Risk,0,"Consider approval, subject to lender policy"
22,66000,MORTGAGE,6.0,DEBTCONSOLIDATION,10000,0.15,0,3,9428.57142857143,0.111165103329842,Low Risk,0,"Consider approval, subject to lender policy"
37,528000,RENT,4.0,VENTURE,15000,0.03,0,12,105600.0,0.04556244237207156,Low Risk,0,"Consider approval, subject to lender policy"
22,32000,RENT,6.0,EDUCATION,15000,0.47,0,4,4571.428571428572,0.9616212853951333,Very High Risk,1,High-risk application; apply lender policy
28,109200,MORTGAGE,12.0,PERSONAL,8000,0.07,0,6,8400.0,0.04077925625785892,Low Risk,0,"Consider approval, subject to lender policy"
24,16800,RENT,3.0,MEDICAL,2400,0.14,1,4,4200.0,0.38318953116856314,High Risk,1,Additional assessment required
27,43200,RENT,4.0,MEDICAL,4200,0.1,0,6,8640.0,0.1397440705597428,Low Risk,0,"Consider approval, subject to lender policy"
24,46256,RENT,7.0,EDUCATION,10000,0.22,0,3,5782.0,0.1026107090431559,Low Risk,0,"Consider approval, subject to lender policy"
27,50000,RENT,0.0,PERSONAL,18000,0.36,0,9,50000.0,0.9690428512229927,Very High Risk,1,High-risk application; apply lender policy
21,45432,MORTGAGE,4.0,VENTURE,5000,0.11,0,4,9086.4,0.03452561826874474,Low Risk,0,"Consider approval, subject to lender policy"
28,33000,OWN,1.0,PERSONAL,7500,0.23,0,10,16500.0,0.030280839257511842,Low Risk,0,"Consider approval, subject to lender policy"
24,78000,MORTGAGE,8.0,DEBTCONSOLIDATION,3600,0.05,0,4,8666.666666666666,0.12838565032387145,Low Risk,0,"Consider approval, subject to lender policy"
35,27600,MORTGAGE,19.0,EDUCATION,3000,0.11,0,5,1380.0,0.10549103373083445,Low Risk,0,"Consider approval, subject to lender policy"
38,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,6000,0.08,0,11,8000.0,0.10090695082303744,Low Risk,0,"Consider approval, subject to lender policy"
21,50000,MORTGAGE,5.0,MEDICAL,15000,0.3,0,4,8333.333333333334,0.20735951455882776,Medium Risk,0,Consider manual review
23,39000,RENT,3.0,PERSONAL,10000,0.26,0,3,9750.0,0.1902704311541781,Medium Risk,1,Consider manual review
50,150000,RENT,0.0,HOMEIMPROVEMENT,11200,0.07,0,11,150000.0,0.11800156743848728,Low Risk,0,"Consider approval, subject to lender policy"
26,66000,MORTGAGE,9.0,DEBTCONSOLIDATION,15000,0.23,0,2,6600.0,0.154750764311956,Medium Risk,1,Consider manual review
47,65000,RENT,1.0,MEDICAL,3100,0.05,0,16,32500.0,0.09540401855737335,Low Risk,0,"Consider approval, subject to lender policy"
29,60000,MORTGAGE,11.0,VENTURE,6000,0.1,1,10,5000.0,0.10158336772122852,Low Risk,1,"Consider approval, subject to lender policy"
23,73000,RENT,4.0,MEDICAL,6000,0.08,0,4,14600.0,0.1276714265516477,Low Risk,0,"Consider approval, subject to lender policy"
21,38000,OWN,1.0,MEDICAL,5000,0.13,0,2,19000.0,0.027265920644666576,Low Risk,0,"Consider approval, subject to lender policy"
33,55000,MORTGAGE,5.0,PERSONAL,15000,0.27,0,6,9166.666666666666,0.10798180326510014,Low Risk,0,"Consider approval, subject to lender policy"
25,41000,MORTGAGE,9.0,EDUCATION,5000,0.12,1,3,4100.0,0.16625713399638478,Medium Risk,1,Consider manual review
28,18600,RENT,4.0,MEDICAL,5000,0.27,1,9,3720.0,0.9431103392485967,Very High Risk,1,High-risk application; apply lender policy
28,75000,RENT,0.0,VENTURE,5625,0.07,0,5,75000.0,0.06619888828872757,Low Risk,0,"Consider approval, subject to lender policy"
24,35000,OWN,2.0,VENTURE,3600,0.1,0,4,11666.666666666666,0.007669497474506765,Low Risk,0,"Consider approval, subject to lender policy"
25,95000,RENT,4.0,VENTURE,15000,0.16,0,2,19000.0,0.0361930115912015,Low Risk,0,"Consider approval, subject to lender policy"
23,105999,MORTGAGE,6.0,EDUCATION,8550,0.08,0,2,15142.714285714286,0.03503273793215311,Low Risk,0,"Consider approval, subject to lender policy"
23,80500,RENT,5.0,VENTURE,7200,0.09,0,3,13416.666666666666,0.030043013305617403,Low Risk,0,"Consider approval, subject to lender policy"
21,21700,RENT,2.0,HOMEIMPROVEMENT,5500,0.25,0,2,7233.333333333333,0.9435856353890812,Very High Risk,1,High-risk application; apply lender policy
23,159996,MORTGAGE,2.0,PERSONAL,12000,0.08,0,4,53332.0,0.04401270420217294,Low Risk,0,"Consider approval, subject to lender policy"
22,70000,MORTGAGE,6.0,MEDICAL,6000,0.09,0,2,10000.0,0.10519925592685196,Low Risk,0,"Consider approval, subject to lender policy"
22,101000,MORTGAGE,7.0,EDUCATION,25000,0.25,1,3,12625.0,0.195506035843856,Medium Risk,0,Consider manual review
22,84000,MORTGAGE,6.0,PERSONAL,3900,0.05,0,4,12000.0,0.044353060916451685,Low Risk,0,"Consider approval, subject to lender policy"
27,15600,RENT,1.0,HOMEIMPROVEMENT,2250,0.14,0,6,7800.0,0.8220124791991346,Very High Risk,1,High-risk application; apply lender policy
32,110000,MORTGAGE,5.0,EDUCATION,10000,0.09,0,9,18333.333333333332,0.037764819393203176,Low Risk,0,"Consider approval, subject to lender policy"
31,200000,MORTGAGE,3.0,MEDICAL,30000,0.15,0,5,50000.0,0.17403923650439548,Medium Risk,0,Consider manual review
31,30000,RENT,0.0,HOMEIMPROVEMENT,10000,0.33,0,10,30000.0,0.9853085207410448,Very High Risk,1,High-risk application; apply lender policy
29,40777,MORTGAGE,4.0,PERSONAL,8000,0.2,1,8,8155.4,0.19758541330360171,Medium Risk,0,Consider manual review
34,54000,RENT,2.0,VENTURE,7800,0.14,0,6,18000.0,0.11785700008767143,Low Risk,1,"Consider approval, subject to lender policy"
27,75000,RENT,3.0,VENTURE,12000,0.16,0,5,18750.0,0.03437983076642469,Low Risk,0,"Consider approval, subject to lender policy"
29,140000,RENT,5.0,DEBTCONSOLIDATION,20000,0.14,1,8,23333.333333333332,0.36215881572800274,High Risk,0,Additional assessment required
25,73200,MORTGAGE,7.0,DEBTCONSOLIDATION,5000,0.07,0,2,9150.0,0.15220084592650324,Medium Risk,0,Consider manual review
32,41000,MORTGAGE,2.0,PERSONAL,8000,0.2,0,9,13666.666666666666,0.10545558230674874,Low Risk,0,"Consider approval, subject to lender policy"
26,40000,MORTGAGE,5.0,MEDICAL,16000,0.4,0,3,6666.666666666667,0.29120330469489986,High Risk,0,Additional assessment required
24,25000,RENT,3.0,PERSONAL,1600,0.06,0,3,6250.0,0.14262929247139916,Low Risk,0,"Consider approval, subject to lender policy"
22,82570,RENT,6.0,VENTURE,18000,0.22,0,2,11795.714285714286,0.04878592273252962,Low Risk,0,"Consider approval, subject to lender policy"
25,94500,MORTGAGE,5.0,HOMEIMPROVEMENT,13500,0.14,0,2,15750.0,0.04386833229953529,Low Risk,0,"Consider approval, subject to lender policy"
26,95000,MORTGAGE,9.0,EDUCATION,25000,0.26,1,2,9500.0,0.24740615311289071,Medium Risk,0,Consider manual review
25,31200,RENT,9.0,VENTURE,1500,0.05,0,2,3120.0,0.11813826613178252,Low Risk,0,"Consider approval, subject to lender policy"
25,77000,MORTGAGE,1.0,DEBTCONSOLIDATION,7200,0.09,0,2,38500.0,0.10859733425055525,Low Risk,1,"Consider approval, subject to lender policy"
24,54000,RENT,1.0,PERSONAL,20000,0.37,1,3,27000.0,0.9810661888092744,Very High Risk,1,High-risk application; apply lender policy
37,65004,MORTGAGE,5.0,MEDICAL,17000,0.26,0,13,10834.0,0.193287636733795,Medium Risk,0,Consider manual review
23,60000,RENT,1.0,MEDICAL,3000,0.05,0,4,30000.0,0.09540401855737335,Low Risk,0,"Consider approval, subject to lender policy"
25,72000,RENT,1.0,VENTURE,6000,0.08,0,3,36000.0,0.06990522238748037,Low Risk,0,"Consider approval, subject to lender policy"
48,50004,RENT,8.0,EDUCATION,4000,0.08,0,11,5556.0,0.09114788681002654,Low Risk,0,"Consider approval, subject to lender policy"
24,72000,RENT,0.0,DEBTCONSOLIDATION,16875,0.23,0,4,72000.0,0.16976900867921507,Medium Risk,0,Consider manual review
43,36480,RENT,0.0,PERSONAL,18000,0.49,0,16,36480.0,0.9717902061600475,Very High Risk,1,High-risk application; apply lender policy
25,38000,RENT,5.0,DEBTCONSOLIDATION,5200,0.14,0,3,6333.333333333333,0.1458711517449401,Low Risk,0,"Consider approval, subject to lender policy"
26,20004,RENT,2.0,EDUCATION,2000,0.1,0,3,6668.0,0.17082932362330155,Medium Risk,1,Consider manual review
30,108000,RENT,2.0,PERSONAL,10000,0.09,0,5,36000.0,0.06868854105890145,Low Risk,0,"Consider approval, subject to lender policy"
26,62000,MORTGAGE,2.0,PERSONAL,12000,0.19,0,4,20666.666666666668,0.07100168195172378,Low Risk,0,"Consider approval, subject to lender policy"
23,24000,MORTGAGE,2.0,MEDICAL,5000,0.21,1,2,8000.0,0.4774812178776304,Very High Risk,1,High-risk application; apply lender policy
33,48000,RENT,2.0,MEDICAL,1500,0.03,0,8,16000.0,0.13874271697137056,Low Risk,0,"Consider approval, subject to lender policy"
28,123000,OWN,0.0,DEBTCONSOLIDATION,22000,0.18,1,8,123000.0,0.4725786383962079,Very High Risk,1,High-risk application; apply lender policy
27,40000,RENT,11.0,VENTURE,8000,0.2,0,7,3333.3333333333335,0.059438744845165786,Low Risk,0,"Consider approval, subject to lender policy"
41,45840,RENT,5.0,PERSONAL,4600,0.1,0,16,7640.0,0.09612475381663495,Low Risk,0,"Consider approval, subject to lender policy"
42,52400,MORTGAGE,14.0,HOMEIMPROVEMENT,21000,0.4,0,13,3493.3333333333335,0.17921009390949333,Medium Risk,0,Consider manual review
28,83004,RENT,3.0,DEBTCONSOLIDATION,10000,0.12,0,10,20751.0,0.08066311817275748,Low Risk,0,"Consider approval, subject to lender policy"
26,44000,OWN,10.0,VENTURE,5000,0.11,0,2,4000.0,0.007929423882018265,Low Risk,0,"Consider approval, subject to lender policy"
25,42360,RENT,1.0,EDUCATION,25000,0.59,1,3,21180.0,0.9886143453843432,Very High Risk,1,High-risk application; apply lender policy
42,70000,RENT,6.0,MEDICAL,12000,0.17,0,12,10000.0,0.0985004299645177,Low Risk,0,"Consider approval, subject to lender policy"
25,100000,RENT,2.0,PERSONAL,21000,0.21,1,3,33333.333333333336,0.3190382284589,High Risk,1,Additional assessment required
24,30000,RENT,3.0,MEDICAL,5300,0.18,1,3,7500.0,0.4434512355999341,High Risk,1,Additional assessment required
24,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,12000,0.13,1,3,15500.0,0.31784068156040757,High Risk,1,Additional assessment required
38,17280,OWN,0.0,HOMEIMPROVEMENT,1000,0.06,0,11,17280.0,0.26428615912073716,High Risk,0,Additional assessment required
